dataset,dataset_family,scan_key,re,re_index,ion_type,pos,charge,ion_type_is_c,base_ion_spec,truth,candidate_group,in_manual_annotation,in_fragments_selected,manual_row_count,manual_matched_rows,manual_selected_rows,manual_labels_json,manual_best_ion_score,manual_best_gof_confidence,manual_best_peaks_matched,manual_best_ion_corr_score,manual_min_abs_ppm_error,fragments_status,fragments_stage,fragments_label,fragments_variant_suffix,fragments_score,fragments_css,fragments_rawcos,fragments_coverage,fragments_match_count,fragments_fit_score,fragments_correlation,fragments_pc_missing_peaks,fragments_obs_rel_int,fragments_abs_anchor_ppm,fragments_raw_candidate,fragments_selected_final,diagnose_best_label,diagnose_reason,diagnose_ok,diagnose_isodec_accepted,diagnose_final_cosine,diagnose_isodec_css,diagnose_raw_cosine,diagnose_abs_anchor_ppm,diagnose_matched_peaks,diagnose_area_covered,diagnose_top_peaks
WT_2025-02,WT,WT_2025-02:RE22,RE22,22,c,15,1,1,c15^1+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,c15-OxidizedLoop^1+ | 16.3 ppm | score=0.528 | css=0.948,-OxidizedLoop,0.5277385085359806,0.9475246911284917,0.9607031515627042,0.9916728450052222,5.0,0.8734613589892363,0.9500378211273935,16.666666666666664,4.9314431791773177e-05,16.349928689200226,1,1,c15-OxidizedLoop^1+,ok,1,1,0.9475246911284917,0.9475246911284917,0.9607031515627042,16.349928689200226,5.0,0.08539885048500759,1.0
WT_2025-02,WT,WT_2025-02:RE22,RE22,22,c,17,1,1,c17^1+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,c17-OxidizedLoop^1+ | -11.6 ppm | score=0.399 | css=0.853 | %H=0 | %2H=100 | -mix,-OxidizedLoop,0.39907846053199064,0.8532201061990003,0.11639935698006099,0.9884676129354827,5.0,0.8116854998273579,0.8987262788672099,16.666666666666664,4.101789449221473e-05,11.64516511141538,1,1,c17-OxidizedLoop^1+,anchor_outside_ppm,0,0,,,0.5397951302229345,,,,
WT_2025-02,WT,WT_2025-02:RE22,RE22,22,c,18,2,1,c18^2+,1,fn_missed,1,0,1,1,0,"[""c18 2+""]",8.41,83.64,5.0,8.146,7.209,trace_only,quality_gates,c18-OxidizedLoop^2+,-OxidizedLoop,0.5873205160409339,0.8690920073069295,0.8740775222466369,1.0,7.0,0.662,0.709,0.0,0.00015296304903555659,20.064262403415363,0,0,c18-OxidizedLoop^2+,ok,1,1,0.8690920073069295,0.8690920073069295,0.8740775222466369,20.064262403415363,7.0,0.33705001251162187,1.0
WT_2025-02,WT,WT_2025-02:RE22,RE22,22,c,19,2,1,c19^2+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,c19-OxidizedLoop^2+ | 13.8 ppm | score=0.533 | css=0.993 | %H=100 | %2H=0 | +mix,-OxidizedLoop,0.5330447686296803,0.9929639928700146,0.462545367694901,1.0,7.0,0.9576634516415472,0.9916383430975327,0.0,0.00021643039739716475,13.773521530371946,1,1,c19-OxidizedLoop^2+,ok,1,1,0.7999787141988334,0.7999787141988334,0.7899743319006731,15.68785065474264,7.0,0.12264693592838541,0.0
WT_2025-02,WT,WT_2025-02:RE22,RE22,22,c,20,2,1,c20^2+,1,fn_missed,1,0,1,1,0,"[""c20 2+""]",8.832,89.13,7.0,8.405,5.581,trace_only,quality_gates,c20-OxidizedLoop^2+,-OxidizedLoop,0.5107314533076692,0.6919726689335447,0.6920483594658375,1.0,7.0,0.542,0.112,0.0,9.869858238438298e-05,18.60845596609905,0,0,c20-OxidizedLoop^2+,failed_isodec_rules,0,0,,0.6919726689335447,0.6920483594658375,18.60845596609905,7.0,0.2798926833895841,1.0
WT_2025-02,WT,WT_2025-02:RE22,RE22,22,c,30,2,1,c30^2+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,c30-OxidizedLoop^2+ | 21.4 ppm | score=0.551 | css=0.915,-OxidizedLoop,0.550910629096299,0.9153997118331584,0.931731764636116,1.0,8.0,0.734392677334719,0.8612484737799405,0.0,8.384847780618173e-05,21.44884219267865,1,1,c30-OxidizedLoop^2+,ok,1,1,0.9153997118331584,0.9153997118331584,0.931731764636116,21.44884219267865,8.0,0.2693180840927042,0.0
WT_2025-02,WT,WT_2025-02:RE22,RE22,22,c,33,2,1,c33^2+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,c33-OxidizedLoop^2+ | 22.9 ppm | score=0.618 | css=0.968,-OxidizedLoop,0.6179088528757096,0.968333727049411,0.9569885171937933,0.9999999999999999,9.0,0.842854382769876,0.9529336930960696,0.0,9.105275389263305e-05,22.925263480599476,1,1,c33-OxidizedLoop^2+,ok,1,1,0.968333727049411,0.968333727049411,0.9569885171937933,22.925263480599476,9.0,0.1794651022054985,1.0
WT_2025-02,WT,WT_2025-02:RE22,RE22,22,c,34,2,1,c34^2+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,c34-OxidizedLoop^2+ | 19.3 ppm | score=0.595 | css=0.938,-OxidizedLoop,0.5945096226263802,0.9378087724758392,0.9420159836380619,0.9886624668858569,7.0,0.712861715675173,0.8583594123102668,22.22222222222222,7.464559609574715e-05,19.3459621419863,1,1,c34-OxidizedLoop^2+,ok,1,1,0.9378087724758392,0.9378087724758392,0.9420159836380619,19.3459621419863,7.0,0.29087688209719564,1.0
WT_2025-02,WT,WT_2025-02:RE22,RE22,22,c,35,2,1,c35^2+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,c35-OxidizedLoop^2+ | 19.0 ppm | score=0.672 | css=0.925,-OxidizedLoop,0.6723686192543888,0.9253389568917262,0.9253389568917265,1.0,9.0,0.7973512485350015,0.8737106125597145,0.0,0.00020260283523123405,18.979482300618546,1,1,c35-OxidizedLoop^2+,ok,1,1,0.9253389568917262,0.9253389568917262,0.9253389568917265,18.979482300618546,9.0,0.4339068742522922,1.0
WT_2025-02,WT,WT_2025-02:RE22,RE22,22,c,36,2,1,c36^2+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,c36-OxidizedLoop^2+ | 20.0 ppm | score=0.583 | css=0.954,-OxidizedLoop,0.5833808505440845,0.9536655258335149,0.9536655258335149,1.0,9.0,0.7824779295110498,0.895528614057763,0.0,0.00016302579595630956,19.99614424139947,1,1,c36-OxidizedLoop^2+,ok,1,1,0.9536655258335149,0.9536655258335149,0.9536655258335149,19.99614424139947,9.0,0.15177902575691868,1.0
WT_2025-02,WT,WT_2025-02:RE32,RE32,32,b,18,1,0,b18^1+,1,fn_missed,1,0,1,1,0,"[""b18 1+""]",4.575,86.77,3.0,4.455,2.82,trace_only,quality_gates,b18-OxidizedLoop^1+,-OxidizedLoop,0.574429695098033,0.8880999037990359,0.8863834392212719,0.9960928972351076,6.0,0.789,0.833,14.3,0.0016452648475120384,22.39027681311305,0,0,b18-OxidizedLoop^1+,ok,1,1,0.8880999037990359,0.8880999037990359,0.8863834392212719,22.39027681311305,6.0,0.15972561660750553,0.0
WT_2025-02,WT,WT_2025-02:RE32,RE32,32,b,19,1,0,b19^1+,1,fn_missed,1,0,1,1,0,"[""b19 1+""]",2.704,70.27,7.0,3.833,1.422,trace_only,quality_gates,b19-OxidizedLoop^1+,-OxidizedLoop,0.5134531068734703,0.8000546510202544,0.7676683149815398,0.9955606769958496,6.0,0.79,0.786,14.3,0.0018057784911717496,4.52888855986835,0,0,b19-OxidizedLoop^1+,ok,1,1,0.8660894623492246,0.8660894623492246,0.7676683149815398,4.52888855986835,2.0,0.45708440492835223,0.0
WT_2025-02,WT,WT_2025-02:RE32,RE32,32,c,10,1,1,c10^1+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,c10-OxidizedLoop^1+ | 27.3 ppm | score=0.610 | css=0.991 | %H=0 | %2H=100 | +mix,-OxidizedLoop,0.6095739902871065,0.9905591091137221,0.851717871343068,0.9879676256039553,4.0,0.913657330731028,0.9929094051680281,20.0,0.000528892455858748,27.267533919704647,1,1,c10-OxidizedLoop^1+,anchor_outside_ppm,0,0,,,0.22026342905041799,,,,
WT_2025-02,WT,WT_2025-02:RE32,RE32,32,c,13,1,1,c13^1+,1,fn_missed,1,0,1,1,0,"[""c13 1+""]",4.101,78.21,7.0,5.267,4.346,trace_only,quality_gates,c13-OxidizedLoop^1+,-OxidizedLoop,0.5602222633321366,0.7811958891837137,0.35147420418990705,0.9947154688021329,5.0,0.74,0.532,16.7,0.006717495987158909,18.235560753258778,0,0,c13-OxidizedLoop^1+,failed_isodec_rules,0,0,,0.6399655784516153,0.6465611021248047,5.106438335628606,5.0,0.06856905565296025,0.0
WT_2025-02,WT,WT_2025-02:RE32,RE32,32,c,18,1,1,c18^1+,1,fn_missed,1,0,1,1,0,"[""c18 1+""]",1.858,39.4,8.0,4.702,3.982,trace_only,quality_gates,c18-OxidizedLoop^1+,-OxidizedLoop,0.18742437809411275,0.5660198527171758,0.3484021284540869,0.694799936216677,9.0,0.409,-0.369,25.0,0.0006019261637239165,1.3817086046724494,0,0,c18-OxidizedLoop^1+,ok,1,1,0.8646502168837141,0.8646502168837141,0.6237226165841535,18.650591345123082,2.0,0.3575730503668522,0.0
WT_2025-02,WT,WT_2025-02:RE32,RE32,32,c,20,1,1,c20^1+,1,fn_missed,1,0,1,1,0,"[""c20 1+""]",2.153,63.39,3.0,3.157,2.226,trace_only,quality_gates,c20-OxidizedLoop^1+,-OxidizedLoop,0.3989167155368979,0.7668696321897687,0.5159988976229699,0.8489002493144487,11.0,0.539,0.331,21.4,0.0016452648475120384,14.315424833026297,0,0,c20-OxidizedLoop^1+,ok,1,1,0.8758877392512713,0.8758877392512713,0.7954229516390978,24.200408586050767,5.0,0.13250710982651245,0.0
WT_2025-02,WT,WT_2025-02:RE34,RE34,34,b,13,1,0,b13^1+,1,fn_missed,1,0,1,1,0,"[""b13 1+""]",3.43,97.64,7.0,3.482,0.761,trace_only,quality_gates,b13-OxidizedLoop^1+,-OxidizedLoop,0.49374733187791975,0.6799376191114855,0.8110465557692482,0.9947753300600025,5.0,0.631,0.593,16.7,0.0060135886349598515,13.437734565045163,0,0,b13-OxidizedLoop^1+,failed_isodec_rules,0,0,,0.6799376191114855,0.8110465557692482,13.437734565045163,5.0,0.11365700588129636,0.0
WT_2025-02,WT,WT_2025-02:RE34,RE34,34,b,14,1,0,b14^1+,1,fn_missed,1,0,1,1,0,"[""b14 1+""]",3.761,95.99,7.0,3.833,7.117,trace_only,quality_gates,b14-OxidizedLoop^1+,-OxidizedLoop,0.3854948507627813,0.6016522569233665,0.6101613448147255,0.9937347596572706,5.0,0.483,0.085,16.7,0.013341568869672638,23.094361805252852,0,0,b14-OxidizedLoop^1+,failed_isodec_rules,0,0,,0.6016522569233665,0.6101613448147255,23.094361805252852,5.0,0.053216360819024394,0.0
WT_2025-02,WT,WT_2025-02:RE34,RE34,34,b,19,1,0,b19^1+,1,fn_missed,1,0,1,1,0,"[""b19 1+""]",8.821,97.97,6.0,7.992,1.126,trace_only,quality_gates,b19-OxidizedLoop^1+,-OxidizedLoop,0.3828841108523859,0.5566345712188446,0.5543997389482863,0.9955606769958496,6.0,0.331,-0.024,14.3,0.0015256331068560839,7.4914859020131885,0,0,b19-OxidizedLoop^1+,failed_isodec_rules,0,0,,0.5566345712188446,0.5543997389482863,7.4914859020131885,6.0,0.05566243770441975,1.0
WT_2025-02,WT,WT_2025-02:RE34,RE34,34,c,10,1,1,c10^1+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,c10-OxidizedLoop^1+ | 28.7 ppm | score=0.564 | css=0.992 | %H=0 | %2H=100 | +mix,-OxidizedLoop,0.5643894206117882,0.9918135322441405,0.5471008975250127,0.9444917309827439,3.0,0.8555412029781885,0.9856983638411212,40.0,0.0007461395923409512,28.70919268682121,1,1,c10-OxidizedLoop^1+,anchor_outside_ppm,0,0,,,0.11075191452449669,,,,
WT_2025-02,WT,WT_2025-02:RE34,RE34,34,c,13,1,1,c13^1+,1,tp_selected,1,1,1,1,0,"[""c13 1+""]",8.161,95.42,7.0,6.21,8.735,selected_final,accepted,c13-OxidizedLoop^1+ | -15.5 ppm | score=0.636 | css=0.905 | %H=0 | %2H=100 | +mix,-OxidizedLoop,0.6360551506156438,0.9046465690135991,0.41923271759593017,0.9947154688021329,5.0,0.8019531987746462,0.8537006161497818,16.666666666666664,0.02872760963557752,15.45132930643539,1,1,c13-OxidizedLoop^1+,failed_isodec_rules,0,0,,0.4895316376119099,0.49282902508221843,15.12333229923446,5.0,0.041220340885201615,1.0
WT_2025-02,WT,WT_2025-02:RE34,RE34,34,c,14,1,1,c14^1+,1,fn_missed,1,0,1,1,0,"[""c14 1+""]",1.81,85.02,4.0,2.543,3.422,trace_only,quality_gates,c14-OxidizedLoop^1+,-OxidizedLoop,0.5272005299100623,0.8086096435032947,0.8033914071922464,0.9936671173153997,5.0,0.655,0.541,16.7,0.019870290302655958,8.31794002716597,0,0,c14-OxidizedLoop^1+,ok,1,1,0.8086096435032947,0.8086096435032947,0.8033914071922464,8.31794002716597,5.0,0.10180197928002609,0.0
WT_2025-02,WT,WT_2025-02:RE34,RE34,34,c,18,1,1,c18^1+,1,fn_missed,1,0,1,1,0,"[""c18 1+""]",7.106,97.65,7.0,7.299,1.997,trace_only,quality_gates,c18-OxidizedLoop^1+,-OxidizedLoop,0.3368451373573045,0.7132406967953783,0.27528821716752483,0.9960528499535528,6.0,0.539,0.415,14.3,0.0005558987029030266,27.64974205593316,0,0,c18-OxidizedLoop^1+,ok,1,1,0.7120613298807119,0.7120613298807119,0.4020984056907752,6.038243663899249,5.0,0.07523991250602871,1.0
WT_2025-02,WT,WT_2025-02:RE40,RE40,40,b,13,1,0,b13^1+,1,fn_missed,1,0,1,1,0,"[""b13 1+""]",4.452,95.86,7.0,4.093,0.731,trace_only,quality_gates,b13-OxidizedLoop^1+,-OxidizedLoop,0.4440063593635946,0.7033794510373195,0.7076892477072609,0.9947753300600025,5.0,0.662,0.481,16.7,0.008453812205143813,12.555800552954432,0,0,b13-OxidizedLoop^1+,failed_isodec_rules,0,0,,0.7033794510373195,0.7076892477072609,12.555800552954432,5.0,0.056587055472410386,0.0
WT_2025-02,WT,WT_2025-02:RE40,RE40,40,b,14,1,0,b14^1+,1,fn_missed,1,0,1,1,0,"[""b14 1+""]",3.653,94.03,5.0,4.439,6.868,trace_only,quality_gates,b14-OxidizedLoop^1+,-OxidizedLoop,0.36762041030647813,0.5934851838303714,0.6214198986020859,0.9937347596572706,5.0,0.476,0.112,16.7,0.024760310455029674,18.483219888062337,0,0,b14-OxidizedLoop^1+,failed_isodec_rules,0,0,,0.5934851838303714,0.6214198986020859,18.483219888062337,5.0,0.05243540115510107,0.0
WT_2025-02,WT,WT_2025-02:RE40,RE40,40,b,18,1,0,b18^1+,1,fn_missed,1,0,1,1,0,"[""b18 1+""]",3.105,58.0,6.0,5.299,1.924,trace_only,quality_gates,b18-OxidizedLoop^1+,-OxidizedLoop,0.49501840274667885,0.7956096635685921,0.7731592358740279,0.9960928972351076,6.0,0.691,0.428,14.3,0.001674022218840359,24.875099053550656,0,0,b18-OxidizedLoop^1+,ok,1,1,0.7956096635685921,0.7956096635685921,0.7731592358740279,24.875099053550656,6.0,0.08152538063128568,0.0
WT_2025-02,WT,WT_2025-02:RE40,RE40,40,c,18,1,1,c18^1+,1,fn_missed,1,0,1,1,0,"[""c18 1+""]",1.935,95.54,6.0,2.428,2.218,trace_only,quality_gates,c18-OxidizedLoop^1+,-OxidizedLoop,0.4259547252298555,0.6056686515437517,0.30785446523632853,0.9960528499535528,6.0,0.775,0.347,14.3,0.001191599452138183,3.3395058206881925,0,0,c18-OxidizedLoop^1+,ok,1,1,0.7234736622167272,0.7234736622167272,0.5182682141701365,11.611873455488285,6.0,0.07919768620827773,0.0
WT_2025-02,WT,WT_2025-02:RE40,RE40,40,c,20,1,1,c20^1+,1,fn_missed,1,0,1,1,0,"[""c20 1+""]",4.132,77.34,6.0,5.33,0.268,trace_only,quality_gates,c20-OxidizedLoop^1+,-OxidizedLoop,0.6208515484138837,0.7794616856288387,0.7710977972913301,0.8808585012387337,5.0,0.743,0.383,28.6,0.0053583929386699135,14.168336713474059,0,0,c20-OxidizedLoop^1+,ok,1,1,0.8123780964338971,0.8123780964338971,0.7710977972913301,14.168336713474059,6.0,0.07782956434358751,1.0
WT_2025-03,WT,WT_2025-03:RE30,RE30,30,b,5,1,0,b5^1+,1,fn_missed,1,0,1,1,0,"[""b5 1+""]",3.946,99.88,3.0,2.345,9.161,trace_only,quality_gates,b5-ThiylRadical^1+,-ThiylRadical,0.35393630267858445,0.7041965444489823,0.7958657442120287,1.0,4.0,0.767,0.693,0.0,5.782352260899734e-05,6.343390045209946,0,0,b5-ThiylRadical^1+,failed_isodec_rules,0,0,,0.7041965444489823,0.7958657442120287,6.343390045209946,4.0,0.07275658721171106,0.0
WT_2025-03,WT,WT_2025-03:RE30,RE30,30,b,6,1,0,b6^1+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,b6-Persulfide^1+ | 12.8 ppm | score=0.517 | css=0.991,-Persulfide,0.5170828894362286,0.9909746549049722,0.9883232023075313,0.9748287573728299,3.0,0.901434800741019,0.9820416375458814,25.0,0.00010651092864577311,12.755296072492797,1,1,b6-Persulfide^1+,ok,1,1,0.9909746549049722,0.9909746549049722,0.9883232023075313,12.755296072492797,3.0,0.181806564102281,0.0
WT_2025-03,WT,WT_2025-03:RE30,RE30,30,c,3,1,1,c3^1+,1,fn_missed,1,0,1,1,0,"[""c3 1+""]",3.804,99.09,3.0,2.568,4.673,trace_only,quality_gates,c3-Persulfide^1+,-Persulfide,0.7024904436867969,0.976939343690995,0.7305483410439468,0.7592280085201281,1.0,0.725,0.988,75.0,8.813461316063375e-05,22.593168244618354,0,0,c3-Persulfide^1+,failed_isodec_rules,0,0,,0.55572173082769,0.9769393436909951,22.08764862843842,1.0,0.05685961467929494,0.0
WT_2025-03,WT,WT_2025-03:RE30,RE30,30,c,7,1,1,c7^1+,1,fn_missed,1,0,1,1,0,"[""c7 1+""]",6.061,96.95,3.0,4.427,11.677,trace_only,quality_gates,c7-OxidizedLoop^1+,-OxidizedLoop,0.5818684034575662,0.9805840524798859,0.5729893002917118,0.9713645424606036,4.0,0.574,0.637,20.0,0.00018572915462009945,28.968610228210334,0,0,c7-OxidizedLoop^1+,failed_isodec_rules,0,0,,0.9277211810683074,0.4346720253720072,26.403535860113497,1.0,0.1476923076923077,1.0
WT_2025-03,WT,WT_2025-03:RE30,RE30,30,c,9,1,1,c9^1+,1,tp_selected,1,1,1,1,0,"[""c9 1+""]",3.074,98.63,2.0,2.128,6.649,selected_final,accepted,c9-OxidizedLoop^1+ | 17.6 ppm | score=0.543 | css=0.969 | %H=0 | %2H=100 | +mix,-OxidizedLoop,0.543003477653366,0.969469218737921,0.8170779321863727,0.9532905962895332,3.0,0.7814036740979022,0.9420388715427326,40.0,2.0758644616630043e-05,17.58968873405225,1,1,c9-OxidizedLoop^1+,anchor_outside_ppm,0,0,,,0.044356436360873844,,,,
WT_2025-03,WT,WT_2025-03:RE30,RE30,30,c,10,1,1,c10^1+,1,fn_missed,1,0,1,1,0,"[""c10 1+""]",9.14,97.11,3.0,6.163,12.752,trace_only,quality_gates,c10-OxidizedLoop^1+,-OxidizedLoop,0.1775739476987938,0.444483859386004,0.3803831101929248,0.2752277299282453,1.0,0.054,0.196,80.0,0.00015276974673297098,27.62533776623276,0,0,c10-OxidizedLoop^1+,anchor_outside_ppm,0,0,,,0.4078100840068298,,,,
WT_2025-03,WT,WT_2025-03:RE30,RE30,30,c,13,1,1,c13^1+,1,fn_missed,1,0,1,1,0,"[""c13 1+""]",2.895,98.1,3.0,2.273,0.309,trace_only,accepted,c13-OxidizedLoop^1+,-OxidizedLoop,0.5389915749547414,0.9700448946516319,0.4460510953631898,0.9947154688021329,5.0,0.788,0.971,16.7,0.002318723256620793,21.947807678225576,1,0,c13-OxidizedLoop^1+,failed_isodec_rules,0,0,,0.653743294213416,0.74666737459458,19.718038008522097,5.0,0.07377133022663537,0.0
WT_2025-03,WT,WT_2025-03:RE40,RE40,40,b,18,1,0,b18^1+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,b18-OxidizedLoop^1+ | 20.0 ppm | score=0.606 | css=0.927,-OxidizedLoop,0.6062882314813125,0.9274856994337635,0.9236138725190959,0.9960928972351076,6.0,0.8473810171139132,0.8776948293492809,14.285714285714285,0.0010524096385542167,20.006875888588144,1,1,b18-OxidizedLoop^1+,ok,1,1,0.9274856994337635,0.9274856994337635,0.9236138725190959,20.006875888588144,6.0,0.167162712368792,0.0
WT_2025-03,WT,WT_2025-03:RE40,RE40,40,b,20,1,0,b20^1+,1,fn_missed,1,0,1,1,0,"[""b20-H2O 1+""]",4.073,90.41,8.0,4.504,1.307,trace_only,quality_gates,b20-OxidizedLoop^1+,-OxidizedLoop,0.33481738122802845,0.5525224041277412,0.6692897757904369,0.7219615063457036,6.0,0.414,-0.386,14.3,0.0004919678714859438,26.782927175322936,0,0,b20-OxidizedLoop^1+,failed_isodec_rules,0,0,,0.5525224041277412,0.6692897757904369,26.782927175322936,6.0,0.24340749130463724,0.0
WT_2025-03,WT,WT_2025-03:RE40,RE40,40,c,3,1,1,c3^1+,1,fn_missed,1,0,1,1,0,"[""c3 1+""]",6.825,98.68,4.0,4.888,7.032,trace_only,quality_gates,c3-Thiol^1+,-Thiol,0.7416049152390031,0.9822827398736912,0.6417051597397067,0.8027682064783728,1.0,0.775,0.994,66.7,0.00018072289156626507,9.983694923002433,0,0,c3^1+,failed_isodec_rules,0,0,,0.9822827398736911,0.17543569734144124,28.279645222808035,1.0,0.09435585927613263,1.0
WT_2025-03,WT,WT_2025-03:RE40,RE40,40,c,13,1,1,c13^1+,1,tp_selected,1,1,1,1,0,"[""c13 1+""]",2.597,96.44,7.0,2.852,2.824,selected_final,accepted,c13-OxidizedLoop^1+ | -27.6 ppm | score=0.522 | css=0.918 | %H=0 | %2H=100 | +mix,-OxidizedLoop,0.5220714177754705,0.9182171469284959,0.381203917731449,0.7695592287604525,3.0,0.6824557171187501,0.8477003793930368,50.0,0.0021305220883534137,27.628003119594062,1,1,c13-OxidizedLoop^1+,failed_isodec_rules,0,0,,0.7514929741778785,0.6016557311405557,17.809021260443263,5.0,0.026954339744614357,0.0
WT_2025-03,WT,WT_2025-03:RE40,RE40,40,c,19,1,1,c19^1+,1,fn_missed,1,0,1,1,0,"[""c19 1+""]",9.327,92.83,7.0,9.129,2.411,trace_only,quality_gates,c19-OxidizedLoop^1+,-OxidizedLoop,0.41205535422508704,0.6460087553436771,0.37438233892070416,0.9476791497414816,10.0,0.602,-0.094,16.7,0.00039277108433734937,29.48780934986904,0,0,c19-OxidizedLoop^1+,ok,1,1,0.7644728922204759,0.7644728922204759,0.6210327913332915,4.901661797561551,2.0,0.35798696026669763,0.0
WT_2025-03,WT,WT_2025-03:RE40,RE40,40,c,20,1,1,c20^1+,1,fn_missed,1,0,1,1,0,"[""c20 1+""]",2.219,66.33,8.0,4.197,2.454,trace_only,anchor_search,c20-OxidizedLoop^1+,-OxidizedLoop,,,0.3059123984155173,,,,,,,,0,0,c20-OxidizedLoop^1+,failed_isodec_rules,0,0,,0.4687520099066093,0.4233310424793075,16.528878602072275,6.0,0.040190762827249794,0.0
WT_2025-03,WT,WT_2025-03:RE45,RE45,45,b,18,1,0,b18^1+,1,fn_missed,1,0,1,1,0,"[""b18 1+""]",3.564,84.3,3.0,3.933,3.159,trace_only,quality_gates,b18-OxidizedLoop^1+,-OxidizedLoop,0.5129530653518289,0.9422600624546175,0.9288058249636035,0.9960928972351076,6.0,0.676,0.812,14.3,0.0002579580287668003,28.576977085286536,0,0,b18-OxidizedLoop^1+,ok,1,1,0.9422600624546175,0.9422600624546175,0.9288058249636035,28.576977085286536,6.0,0.12303236794192926,0.0
WT_2025-03,WT,WT_2025-03:RE45,RE45,45,b,19,1,0,b19^1+,1,fn_missed,1,0,1,1,0,"[""b19 1+""]",2.652,81.5,5.0,2.819,8.522,trace_only,quality_gates,b19-OxidizedLoop^1+,-OxidizedLoop,0.1654270494863631,0.35097831037752064,0.4971825859770141,0.7100934061820534,6.0,0.506,-0.805,14.3,4.715868898844612e-05,4.162606456829683,0,0,b19-OxidizedLoop^1+,failed_isodec_rules,0,0,,0.35097831037752064,0.4971825859770141,4.162606456829683,6.0,0.04859208559959458,0.0
WT_2025-03,WT,WT_2025-03:RE45,RE45,45,c,9,1,1,c9^1+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,c9-OxidizedLoop^1+ | 21.9 ppm | score=0.624 | css=0.992 | %H=100 | %2H=0 | +mix,-OxidizedLoop,0.6244375326213993,0.9920442911164625,0.5610313924913014,0.9532905962895332,3.0,0.8305317700109397,0.9600672372127688,40.0,0.00014147606696533836,21.86191602379289,1,1,c9-OxidizedLoop^1+,failed_isodec_rules,0,0,,0.8942171047037123,0.5418292023879091,25.26485758960329,1.0,0.6002137894174239,1.0
WT_2025-03,WT,WT_2025-03:RE45,RE45,45,c,12,1,1,c12^1+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,c12-OxidizedLoop^1+ | 19.6 ppm | score=0.597 | css=0.928 | %H=0 | %2H=100 | +mix,-OxidizedLoop,0.5970636341797174,0.9276538343701333,0.43114881100350927,0.995344715529508,5.0,0.6667012153700799,0.8722761834564524,16.666666666666664,0.004399905682622023,19.635502175053166,1,1,c12-OxidizedLoop^1+,failed_isodec_rules,0,0,,0.33604126530172623,0.2888150266597875,27.950380005333788,6.0,0.018359539784564144,0.0
WT_2025-03,WT,WT_2025-03:RE50,RE50,50,b,17,1,0,b17^1+,1,fn_missed,1,0,1,1,0,"[""b17 1+""]",2.383,94.82,3.0,1.565,13.272,trace_only,quality_gates,b17-OxidizedLoop^1+,-OxidizedLoop,0.0704549816372554,0.4513418198987342,0.2662335781882484,0.6601130658920557,4.0,0.257,-0.321,33.3,5.372158206166304e-05,28.59263416847456,0,0,b17-OxidizedLoop^1+,failed_isodec_rules,0,0,,0.4513418198987342,0.2662335781882484,28.59263416847456,4.0,0.023278420307748248,0.0
WT_2025-03,WT,WT_2025-03:RE50,RE50,50,b,22,1,0,b22^1+,1,fn_missed,1,0,1,1,0,"[""b22-2(NH3) 1+""]",3.041,89.2,4.0,3.483,0.595,trace_only,anchor_search,b22-OxidizedLoop^1+,-OxidizedLoop,,,0.0,,,,,,,,0,0,b22-OxidizedLoop^1+,anchor_outside_ppm,0,0,,,0.0,,,,
WT_2025-03,WT,WT_2025-03:RE50,RE50,50,c,7,1,1,c7^1+,1,fn_missed,1,0,1,1,0,"[""c7 1+""]",6.913,99.62,4.0,5.158,15.071,trace_only,anchor_search,c7-OxidizedLoop^1+,-OxidizedLoop,,,0.4476523826933574,,,,,,,,0,0,c7-OxidizedLoop^1+,anchor_outside_ppm,0,0,,,0.42926967939406796,,,,
WT_2025-03,WT,WT_2025-03:RE50,RE50,50,c,8,1,1,c8^1+,1,fn_missed,1,0,1,1,0,"[""c8 1+""]",3.388,92.97,2.0,1.904,1.792,trace_only,quality_gates,c8-OxidizedLoop^1+,-OxidizedLoop,0.5970331462010721,0.9139177631292495,0.5276506665598528,0.6050804287581416,1.0,0.505,0.928,80.0,0.0002944876985362815,17.06281695620692,0,0,c8-OxidizedLoop^1+,failed_isodec_rules,0,0,,0.30375693106327784,0.17143861619489004,26.87725468750987,2.0,0.2826660900642268,1.0
